Surgical Procedures Surgeon fee,,,,,,,
Department,Surgery Id,Service Name,Economy,"Double
","Single/
ICU","Classic 
Deluxe",Suite
Orthopedics,OR137,Pedicle screw fixation,18800,22900,29600,37100,49400
Orthopedics,OR138,Pelvic osteotomy –Pelvis,22800,27800,36100,45100,59800
Orthopedics,OR139,Percutaneous screws removal,3100,3800,4900,6100,8000
Orthopedics,OR140,PERIARTICULAR FRACTURE KNEE (UPPER END TIBIA DISTAL FEMUR),18800,22900,29600,37100,49400
Orthopedics,OR141,Peroneal tunnel deco-Carpal tunnel rele-foream/Unlnar Tunnel /Tarsal Tunnel deco,7800,9600,12300,15400,20400
Orthopedics,OR142,Arthroscopy- Knee Joint,9800,12000,15400,19400,25700
Orthopedics,OR143,PILON FRACTURE - ANKLE & IF & BONE GRAFTING,16000,19600,25500,31900,42400
Orthopedics,OR144,PLATING - FEMUR,18800,22900,29600,37100,49400
Orthopedics,OR145,Plating With Bone Grafting - Non Union Tibia,17500,21300,27700,34700,46100
Orthopedics,OR146,PLIF –Spine,38800,47300,61500,76900,102200
Orthopedics,OR147,POP slab without reduction - AE /AK / CYLINDER,700,800,1000,1300,1700
Orthopedics,OR148,POP Slab without reduction - BE,1000,1300,1700,2100,2700
Orthopedics,OR149,POP Slab without reduction - BE / BK,1000,1300,1700,2100,2700
Orthopedics,OR150,Posterior element biopsy –Spine,5300,6500,8300,10400,13700
Orthopedics,OR151,Posterior instrumentation  -Spine - >2 Level,38800,47300,61500,76900,102200
Orthopedics,OR152,Posterior instrumentation  -Spine - 2 Level,29100,35500,46100,57500,76500
Orthopedics,OR153,Aspiration of Cyst - Image Guided,3700,4500,5700,7100,9500
Orthopedics,OR154,Posterior release in club foot / Equinus Foot,9800,12000,15400,19400,25700
Orthopedics,OR155,Posterolateral Fusion  in Liesthesis,32400,39500,51300,64100,85300
Orthopedics,OR156,Quadricepsplasty - Knee Joint,12400,15100,19600,24400,32400
Orthopedics,OR157,Radial head excision –Elbow,6400,7800,10200,12800,17000
Orthopedics,OR158,Radial head ORIF,12400,15100,19600,24400,32400
Orthopedics,OR159,Radial head Replacement,14200,17300,22500,28100,37400
Orthopedics,OR160,Recurrent dislocation- Knee Joint Surgery,22800,27800,36100,45100,59800
Orthopedics,OR161,Removal of Avulsed  Nail,700,800,1000,1300,1700
Orthopedics,OR162,Removal Of Plate  Rad Ulna Tib & Fib - Two Bones,6400,7800,10200,12800,17000
Orthopedics,OR163,"Removal Of Plate : Rad.,Ulna, Tib & Fib.-Single Bone",5300,6500,8300,10400,13700
Orthopedics,OR164,Aspiration of cyst (superficial) / Knee/ Shoulder / Elbow / Ankle joint hemarthrosis,1600,1900,2500,3100,4100
Orthopedics,OR165,"Removal Of Plate: Femur, Hum, DCS, DHS",7800,9600,12300,15400,20400
Orthopedics,OR166,Removal of POP-(Ortho),700,800,1000,1300,1700
Orthopedics,OR167,Removal posterior spinal instrumentation,11000,13400,17500,21900,28900
Orthopedics,OR168,"Reosteosynthesis

",22800,27800,36100,45100,59800
Orthopedics,OR169,REPAIR OF QUADRICEPS OR PATELLAR TENDON,9800,12000,15400,19400,25700
Orthopedics,OR170,RETROCALCANEAL EXOSTOSIS OR BURSA EXCISION,5300,6500,8300,10400,13700
Orthopedics,OR171,REVISION THR,45100,55100,71700,89800,119200
Orthopedics,OR172,REVISION TKR,45100,55100,71700,89800,119200
Orthopedics,OR173,RJ Badage / Strapping,1000,1300,1700,2100,2700
Orthopedics,OR174,Rotator cuff repair - Shoulder (Arthroscopic/Mini Open),29100,35500,46100,57500,76500
Orthopedics,OR175,Aspiration of cyst (superficial) / Shoulder / Elbow,1600,1900,2500,3100,4100
Orthopedics,OR176,Rotator cuff repair –Shoulder (With or Without Subacromial Decompression),18800,22900,29600,37100,49400
Orthopedics,OR177,Scaphoid- ORIF with Bone Grafting –Wrist,16000,19600,25500,31900,42400
Orthopedics,OR178,screw fixation - fracture femoral neck INSITU,17500,21300,27700,34700,46100
Orthopedics,OR179,Sequestractomy - Humerus / Femur / Tibia / Fibula / Forearm Bones,11000,13400,17500,21900,28900
Orthopedics,OR180,Sequestrectomy - Small Bone - Hand / Foot / Ankle,3700,4500,5700,7100,9500
Orthopedics,OR181,Sequestrectomy - With / without Saucerization -Long bone,14200,17300,22500,28100,37400
Orthopedics,OR182,SHOULDER REPLACEMENT,32400,39500,51300,64100,85300
Orthopedics,OR183,Shoulder spica/ Hip Spica Application,5300,6500,8300,10400,13700
Orthopedics,OR184,SI Joint arthrodesis –Pelvis,16000,19600,25500,31900,42400
Orthopedics,OR185,Single tendon repair –Hand (subsequent tendon repair),7800,9600,12300,15400,20400
Orthopedics,OR186,Bankart Repair- Shoulder (Arthroscopic),29100,35500,46100,57500,76500
Orthopedics,OR187,Single tendon transfer STS - Hand / Foot,14200,17300,22500,28100,37400
Orthopedics,OR188,Skeletal Traction under LA-(Orhto),2400,2900,3800,4700,6200
Orthopedics,OR189,Skin Grafting - Major,13300,16200,21000,26400,34900
Orthopedics,OR190,Skin Grafting - Medium (Ortho),9800,12000,15400,19400,25700
Orthopedics,OR191,Skin Grafting - Minor,5800,7100,9400,11600,15500
Orthopedics,OR192,Skin traction,1000,1300,1700,2100,2700
Orthopedics,OR193,Soft tissue needle biopsy - DEEP,1300,1900,2500,3100,4100
Orthopedics,OR194,Souters Release-STS / Younts Release,9800,12000,15400,19400,25700
Orthopedics,OR195,"Spinal Fracture - (ORIF)Internal/External fixation(Lumber,cervicle,sacrum,Coccyx)",14200,17300,22500,28100,37400
Orthopedics,OR196,Spinal Fracture - Psterior Fixation With Fusion,38800,47300,61500,76900,102200
Orthopedics,OR197,Biopsy / lavage  / Arthrotomy – Elbow / Wrist / Ankle / Knee Joint,5300,6500,8300,10400,13700
Orthopedics,OR198,Spinal Jacket application / Minerva Jacket Application,5300,6500,8300,10400,13700
Orthopedics,OR199,Spine Posterior Debridement and Septopal Insertion,12400,15100,19600,24400,32400
Orthopedics,OR200,Subacromial decompression-AC Joint,13300,16200,21000,26400,34900
Orthopedics,OR201,SUBTROCHANTERIC OSTEOTOMY WITH INTERNAL FIXATION,18800,22900,29600,37100,49400
Orthopedics,OR202,SUPRACONDYLAR FEMORAL OSTEOTOMY FIXATION,18800,22900,29600,37100,49400
Orthopedics,OR203,Supracondylar Fracture- MUA & wire- Humerus,9800,12000,15400,19400,25700
Orthopedics,OR204,Surgery for Dislocation recurrent of shoulder,29100,35500,46100,57500,76500
Orthopedics,OR205,Surgery for Dislocation recurrent of shoulder - OPEN,25900,31600,41100,51300,68100
Orthopedics,OR206,Synovectomy - Elbow,12400,15100,19600,24400,32400
Orthopedics,OR207,Synovectomy-Wrist / Ankle/Knee,11000,13400,17500,21900,28900
Orthopedics,OR208,Biopsy / lavage  / Arthrotomy – Hip / Shoulder,9800,12000,15400,19400,25700
Orthopedics,OR209,SYNOVIAL BIOPSY,5300,6500,8300,10400,13700
Orthopedics,OR210,TA tenotomy,8500,9800,11500,15500,17500
Orthopedics,OR211,Tendon Achillis Delayed Repair or reconstruction - Ankle,11000,13400,17500,21900,28900
Orthopedics,OR212,Tendon Achillis Primary Repair or lengthening - Ankle,9800,12000,15400,19400,25700
Orthopedics,OR213,Tendon Release ,5280,6450,8320,10420,13900
Orthopedics,OR214,Tendon Repair Multiple,17500,21300,27700,34700,46100
Orthopedics,OR215,Tendon Repair Single,7800,9600,12300,15400,20400
Orthopedics,OR216,Tennis Elbow Release,5300,6500,8300,10400,13700
Orthopedics,OR217,THR / TKR / TSR / UKR,29100,35500,46100,57500,76500
Orthopedics,OR218,Total Elbow Joint Replacement – Primary,32400,39500,51300,64100,85300
Orthopedics,OR219,Bone Grafting -  Any site,9800,12000,15400,19400,25700
Orthopedics,OR220,Total Elbow Joint Replacement - Revision,51700,63000,82000,102400,136100
Orthopedics,OR221,Treatment Of Rib Fractures,16300,24450,26080,30970,32600
Orthopedics,OR222,Trigger finger release – Thumb / Hand,5300,6500,8300,10400,13700
Orthopedics,OR223,Triple Arthrodesis (TA)- Ankle,16000,19600,25500,31900,42400
Orthopedics,OR224,Tumour resection & Graft - other sites (Large),29100,35500,46100,57500,76500
Orthopedics,OR225,Tumour resection and reconstruction ,22800,27800,36100,45100,59800
Orthopedics,OR226,UL Fracture Both Bones Forearm: Mua & Pop,5300,6500,8300,10400,13700
Orthopedics,OR227,UL Fracture Clavicle: Open Reduction & int. fix,14200,17300,22500,28100,37400
Orthopedics,OR228,UL Supra Condylar Corrective Osteotomy,16000,19600,25500,31900,42400
Orthopedics,OR229,UL/LL Acute OSTEOMYLITUS Surg: Decompression,9800,12000,15400,19400,25700
Orthopedics,OR230,Bone grafting Only (In non union),12400,15100,19600,24400,32400
Orthopedics,OR231,UL/LL Chr.Osteomyelitis: Debridment Saucc.& Bg/Mpm,18800,22900,29600,37100,49400
Orthopedics,OR232,Vascularized fibular graft,29100,35500,46100,57500,76500
Orthopedics,OR233,Vertebroplasty (Ortho),22800,27800,36100,45100,59800
Orthopedics,OR234,Wound Debridement -Large,1600,1900,2500,3100,4100
Orthopedics,OR235,Wound Debridement-Medium (orth),1000,1300,1700,2100,2700
Orthopedics,OR236,Wound Debridement-Small - (Ortho),700,800,1000,1300,1700
Orthopedics,OR237,Zadeks (Ingrown Toe Nail) procedure- Foot,5300,6500,8300,10400,13700
Orthopedics,OR238,Closed Reduction &  K- wire  Fixation - Shoulder /Hip,9300,11200,13400,16100,18515
Orthopedics,OR239,Crush Injury- Hand /Wrist Reconstuction/Severe,14900,17900,21500,25700,29555
Orthopedics,OR240,Bursa excision – Forearm,4200,5100,6600,8300,11000
Orthopedics,OR241,Calcaneal ORIF- Foot,13300,16200,21000,26400,34900
Orthopedics,OR242,Capitellar ORIF  / ORIF Trochlea -Elbow / scaphoid,12400,15100,19600,24400,32400
Orthopedics,OR243,Cast AE/AK (Without Reduction),1800,2300,2900,3800,5000
Orthopedics,OR244,Cast AK/AE (with reduction) / CYLINDER,3100,3800,4900,6100,8000
Orthopedics,OR245,Cast BK/BE (with Reduction) (ortho),2400,2900,3800,4700,6200
Orthopedics,OR246,Cast BK/BE (without reduction) Ortho,1600,1900,2500,3100,4100
Orthopedics,OR247,Catheterisation - Foley s,300,400,500,600,800
Orthopedics,OR248,Central Venous Line/Subclavian cath/arterial Cath,3100,3800,4900,6100,8000
Orthopedics,OR249,Chest tube insertion for pleural fluid/ Haemothorax / Pneumothorax,3700,4500,5700,7100,9500
Orthopedics,OR250,Closed Nailing Of Long Bones - Humerus,6400,7800,10200,12800,17000
Orthopedics,OR251,Closed Nailing Of Long Bones - Tibia/Fibula,6400,7800,10200,12800,17000
Orthopedics,OR252,Closed Nailing Of Long Bones Femur,6400,7800,10200,12800,17000
Orthopedics,OR253,Closed Reduction - Ankle under sedation / LA,3100,3800,4900,6100,8000
Orthopedics,OR254,Closed Reduction - Distal Radius under sedation / LA,3100,3800,4900,6100,8000
Orthopedics,OR255,Closed Reduction - Hand/ Foot /Small bones/LA,3100,3800,4900,6100,8000
Orthopedics,OR256,Closed Reduction - Tibia /Fibula under sedation,3100,3800,4900,6100,8000
Orthopedics,OR257,Closed reduction -Elbow under sedation /LA,3100,3800,4900,6100,8000
Orthopedics,OR258,Closed Reduction -Shoulder under sedation /LA,3100,3800,4900,6100,8000
Orthopedics,OR259,Club foot Manipulation/ Cast,1600,1900,2500,3100,4100
Orthopedics,OR260,Coccyx excision –Spine,9800,12000,15400,19400,25700
Orthopedics,OR261,Cone Biopsy,5300,6500,8300,10400,13700
Orthopedics,OR262,Core Decompression Hip - U/L,9800,12000,15400,19400,25700
Orthopedics,OR263,Core Decxompression Hip - B/L,17500,21300,27700,34700,46100
Orthopedics,OR264,Corrective osteotomy –Shoulder/wrist/hand/etc,14200,17300,22500,28100,37400
Orthopedics,OR265,CR - Shoulder,6400,7800,10200,12800,17000
Orthopedics,OR266,Cruch Injury - Single finger Reconstruction/Debridement/Fixation,4200,5100,6600,8300,11000
Orthopedics,OR267,Crush Injury- Hand /Wrist Reconstuction,11000,13400,17500,21900,28900
Orthopedics,OR268,CSTR / PMSTR (Soft tissue release ) in clubfoot,17500,21300,27700,34700,46100
Orthopedics,OR269,Curettage –Pelvis,12400,15100,19600,24400,32400
Orthopedics,OR270,Curretage  - Humerus/Tibia/Pelvis/Foot /Ankle etc,9800,12000,15400,19400,25700
Orthopedics,OR271,Curretage & Graft - Hip /Pelvis/Shoulder Large(etc),18800,22900,29600,37100,49400
Orthopedics,OR272,Cyst Excision & bone grafting- Humerus,25900,31600,41100,51300,68100
Orthopedics,OR273,De Quervains Release,5300,6500,8300,10400,13700
Orthopedics,OR274,Debridement - Large -Hand / Foot/Ankle,6400,7800,10200,12800,17000
Orthopedics,OR275,Debridement - Medium -Hand / Foot/Ankle,5300,6500,8300,10400,13700
Orthopedics,OR276,Debridement  Small- Hand / Foot/Ankle,4200,5100,6600,8300,11000
Orthopedics,OR277,DEBRIDEMENT AND EXTERNAL FIXATOR - TIBIA,16000,19600,25500,31900,42400
Orthopedics,OR278,DEBRIDEMENT AND UNREAMED NAILING - TIBIA,22800,27800,36100,45100,59800
Orthopedics,OR279,Debridement Wound -LARGE - Upper limb/Lower limb,3100,3800,4900,6100,8000
Orthopedics,OR280,Debridement Wound with Secondary Closure - Lower Limb,6400,7800,10200,12800,17000
Orthopedics,OR281,Debridement Wound With Secondary Closure - Upper\ Lower Limb,5300,6500,8300,10400,13700
Orthopedics,OR282,Diagnostic Arthroscopy -Elbow / Wrist / Ankle,11000,13400,17500,21900,28900
Orthopedics,OR283,Diagnostic Arthroscopy –Shoulder,12400,15100,19600,24400,32400
Orthopedics,OR284,Diagnostic arthroscopy –Wrist,11000,13400,17500,21900,28900
Orthopedics,OR285,Disarticulation - Shoulder,25900,31600,41100,51300,68100
Orthopedics,OR286,Disarticulation-Wrist / Elbow / Ankle /Knee,11000,13400,17500,21900,28900
Orthopedics,OR287,Discetomy - Microdiscectomy,29100,35500,46100,57500,76500
Orthopedics,OR288,Dislocation  open reduction –Elbow,14200,17300,22500,28100,37400
Orthopedics,OR289,DISLOCATION / OPEN REDUCTION CARPAL / PERICARPAL,12400,15100,19600,24400,32400
Orthopedics,OR290,Dislocation-open reduction –Shoulder,14200,17300,22500,28100,37400
Orthopedics,OR291,Distal radius / Forearm - K-wire fixation,6400,7800,10200,12800,17000
Orthopedics,OR292,Distal radius k-wire with external fixation -Forearm,11000,13400,17500,21900,28900
Orthopedics,OR293,Dressing -  Medium (Ortho),700,800,1000,1300,1700
Orthopedics,OR294,Dressing - Large (orth),1600,1900,2500,3100,4100
Orthopedics,OR295,Dressing -Major (Ortho),1000,1300,1700,2100,2700
Orthopedics,OR296,DWYERS OSTEOTOMY (CALCANEUM),11000,13400,17500,21900,28900
Orthopedics,OR297,Dynamic Hip Screw (DHS) –Hip,17500,21300,27700,34700,46100
Orthopedics,OR298,Endotracheal Intubation (Ortho),1000,1300,1700,2100,2700
Orthopedics,OR299,Epidura injection / Caudal Block,3100,3800,4900,6100,8000
Orthopedics,OR300,Epiphysiodesis,16200,18300,22500,28100,37400
Orthopedics,OR301,Excision Arthroplasty –Elbow,13300,16200,21000,26400,34900
Orthopedics,OR302,Excision bursa- Knee Joint /Bakers Cyst,7800,9600,12300,15400,20400
Orthopedics,OR303,Excision distal ulna,6400,7800,10200,12800,17000
Orthopedics,OR304,Excision lateral end –AC Joint,7800,9600,12300,15400,20400
Orthopedics,OR305,EXCISION MYOSITIS - HIP,16000,19600,25500,31900,42400
Orthopedics,OR306,Excision myositis -Elbow,11000,13400,17500,21900,28900
Orthopedics,OR307,Exostosis removal- deep,11000,13400,17500,21900,28900
Orthopedics,OR308,Exostosis removal- superficial,5300,6500,8300,10400,13700
Orthopedics,OR309,Reconstruction of the lateral ulnar collateral ligament,9800,12000,15400,19400,25700
Orthopedics,OR310,Reconstruction of the Medial Ulnar Collateral Ligament,9800,12000,15400,19400,25700
Pediatric Surgery,PAED01,Accessory digit excision - complex,11900,14600,18500,22200,32400
Pediatric Surgery,PAED02,Accessory digit excision - simple,5000,6100,7800,9400,13700
Pediatric Surgery,PAED03,Adhesiolysis - major lap/open,15600,19100,24300,29000,42400
Pediatric Surgery,PAED04,Adhesiolysis - minor  lap/open,12800,15700,19900,23900,34900
Pediatric Surgery,PAED05,Anal cut back,6200,7600,9700,11600,17000
Pediatric Surgery,PAED06,Anal transposition,15600,19100,24300,29000,42400
Pediatric Surgery,PAED07,Aspiration (Paed-Surg),2300,2800,3500,4300,6200
Pediatric Surgery,PAED08,Augmentation cystoplasty,34400,42000,53400,64100,93800
Pediatric Surgery,PAED09,Bishop-Koop procedure,18400,22400,28500,33800,49400
Pediatric Surgery,PAED10,"Bronchoscopy - rigid, diagnostic",6200,7600,9700,11600,17000
Pediatric Surgery,PAED11,Ladds procedure,15600,19100,24300,29000,42400
Pediatric Surgery,PAED12,Ladds procedure and appendicectomy,18400,22400,28500,33800,49400
Pediatric Surgery,PAED13,Laparoscopic cholecystectomy,18400,22400,28500,33800,49400
Pediatric Surgery,PAED14,Laparoscopic hernia repair,11900,14600,18500,22200,32400
Pediatric Surgery,PAED15,Laparoscopic orchidectomy,11900,14600,18500,22200,32400
Pediatric Surgery,PAED16,Laparoscopic varicocelectomy - bilateral,11900,14600,18500,22200,32400
Pediatric Surgery,PAED17,Laparoscopic varicocelectomy - unilateral,13800,16800,21300,25600,37400
Pediatric Surgery,PAED18,Laparotomy - exploratory,11900,14600,18500,22200,32400
Pediatric Surgery,PAED19,Laparotomy and closure of intestinal perforation,13800,16800,21300,25600,37400
Pediatric Surgery,PAED20,Laparotomy and intestinal resection anastomosis (multiple),18400,22400,28500,33800,49400
Pediatric Surgery,PAED21,"Bronchoscopy - rigid, foreign body removal",13800,16800,21300,25600,37400
Pediatric Surgery,PAED22,Laparotomy and intestinal resection anastomosis (single),13800,16800,21300,25600,37400
Pediatric Surgery,PAED23,Laproscopic Inguinal herniotomy - unilateral,11500,13500,16500,18500,28700
Pediatric Surgery,PAED24,Liver biopsy (Paed-Surg),3000,3600,4600,5500,8000
Pediatric Surgery,PAED25,Lumbar Puncture (Paedi),2300,2800,3500,4300,6200
Pediatric Surgery,PAED26,Lymph Node Biopsy (Superficial) (Paed-Sur),6200,7600,9700,11600,17000
Pediatric Surgery,PAED27,Meatal dilatation,1500,1900,2400,2800,4100
Pediatric Surgery,PAED28,Meatoplasty (Paed-Surg),3500,4300,5400,6500,9500
Pediatric Surgery,PAED29,Meckels diverticulectomy,13800,16800,21300,25600,37400
Pediatric Surgery,PAED30,Muscle / nerve biopsy (Paed-Surg),6200,7600,9700,11600,17000
Pediatric Surgery,PAED31,Nephrectomy,22000,26800,34100,40900,59800
Pediatric Surgery,PAED32,Cardiomyotomy - open / lap,25000,30600,38800,46600,68100
Pediatric Surgery,PAED33,Nephrolithotomy (Paed-Surg),25000,30600,38800,46600,68100
Pediatric Surgery,PAED34,Nephrostomy (open),9500,11500,14700,17600,25700
Pediatric Surgery,PAED35,Nephrostomy (percutaneous),5000,6100,7800,9400,13700
Pediatric Surgery,PAED36,Orchidectomy (Paed-Surg),9500,11500,14700,17600,25700
Pediatric Surgery,PAED37,Orchidopexy Bilateral,18400,22400,28500,33800,49400
Pediatric Surgery,PAED38,Orchidopexy Unilateral,12800,15700,19900,23900,34900
Pediatric Surgery,PAED39,Orchidopexy-Redo,13800,16800,21300,25600,37400
Pediatric Surgery,PAED40,Orhidectomy Unilateral,9500,11500,14700,17600,25700
Pediatric Surgery,PAED41,Ovarian cystectomy,12800,15700,19900,23900,34900
Pediatric Surgery,PAED42,Paediatric Atrial Septectomy,34400,42000,53400,64100,93800
Pediatric Surgery,PAED43,Catheterisation (Paed - Sur),1500,1900,2400,2800,4100
Pediatric Surgery,PAED44,Paediatric AV Repair (Non Complex),43800,53400,67900,81500,119200
Pediatric Surgery,PAED45,Paediatric DORV (Non Complex),43800,53400,67900,81500,119200
Pediatric Surgery,PAED46,Paediatric-Senning (Non Complex),43800,53400,67900,81500,119200
Pediatric Surgery,PAED47,Palatopharyngoplasty,22000,26800,34100,40900,59800
Pediatric Surgery,PAED48,Partial nephrectomy (Paed-Surg),22000,26800,34100,40900,59800
Pediatric Surgery,PAED49,Pleural Tap,1800,2300,2900,3400,5000
Pediatric Surgery,PAED50,Plication of diaphragm,22000,26800,34100,40900,59800
Pediatric Surgery,PAED51,Polypectomy,5000,6100,7800,9400,13700
Pediatric Surgery,PAED52,Posterior sagittal ano-rectoplasty (PSARP),25000,30600,38800,46600,68100
Pediatric Surgery,PAED53,Posterior sagittal ano-rectoplasty (PSARP) - limited,17000,20700,26300,31600,46100
Pediatric Surgery,PAED54,Central line insertion - open,6200,7600,9700,11600,17000
